[2026-09-09 13:54:10] [INFO    ] discord.client: logging in using static token
[2026-09-09 14:03:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:03:36] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2026-09-09 14:03:36] [DEBUG   ] discord.client: Dispatching event message_edit
[2026-09-09 14:03:36] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/798914333802496002/messages/1547305992411422873 with {"components":[{"type":1,"components":[{"type":2,"style":2,"disabled":true,"label":"\u23ee First","custom_id":"first"},{"type":2,"style":2,"disabled":true,"label":"\u25c0 Prev","custom_id":"prev"},{"type":2,"style":2,"disabled":true,"label":"Next \u25b6","custom_id":"next"},{"type":2,"style":2,"disabled":true,"label":"Last \u23ed","custom_id":"last"},{"type":2,"style":4,"disabled":true,"label":"\u2716 Close","custom_id":"close"}]}],"tts":false,"flags":0} has returned 200
[2026-09-09 14:03:36] [DEBUG   ] discord.http: PATCH /channels/{channel_id}/messages/{message_id} has found its initial rate limit bucket hash (91732e5541d1600fc18d118a7a481786).
[2026-09-09 14:03:36] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/798914333802496002/messages/1547305992411422873 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '📊 Open Positions', 'description': '1 total position(s)', 'color': 3066993, 'fields': [{'name': 'TSLA', 'value': 'Entry: $368.94 | Qty: 0.0542 | Invested: $20.00', 'inline': False}], 'author': {'name': 'D.E.B.B.I.E', 'icon_url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif'}, 'thumbnail': {'url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'width': 267, 'height': 267, 'content_type': 'image/gif', 'placeholder': 'iBgKFwIYZ3eHeHdwioh3eIh3iHEIKIcA', 'placeholder_version': 1, 'flags': 32}, 'footer': {'text': 'D.E.B.B.I.E | Page 1'}}], 'timestamp': '2026-09-09T18:01:36.146000+00:00', 'edited_timestamp': '2026-09-09T18:03:36.482568+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'first', 'style': 2, 'label': '⏮ First', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': 'prev', 'style': 2, 'label': '◀ Prev', 'disabled': True}, {'type': 2, 'id': 4, 'custom_id': 'next', 'style': 2, 'label': 'Next ▶', 'disabled': True}, {'type': 2, 'id': 5, 'custom_id': 'last', 'style': 2, 'label': 'Last ⏭', 'disabled': True}, {'type': 2, 'id': 6, 'custom_id': 'close', 'style': 4, 'label': '✖ Close', 'disabled': True}]}], 'id': '1547305992411422873', 'channel_id': '798914333802496002', 'author': {'id': '1387521864192102602', 'username': 'D.E.B.B.I.E', 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229', 'discriminator': '7400', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'vad_colors': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2026-09-09 14:03:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-09-09 14:03:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:04:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-09-09 14:04:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:05:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-09-09 14:05:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:05:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-09-09 14:05:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:06:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2026-09-09 14:06:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:07:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 28, 'op': 0, 'd': {'user_id': '525885316050190348', 'timestamp': 1788977232, 'member': {'user': {'vad_colors': None, 'username': 'downabyzmal', 'public_flags': 64, 'primary_guild': None, 'id': '525885316050190348', 'global_name': 'downer', 'display_name_styles': None, 'display_name': 'downer', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'eba802a39e58cc3856c8245b5b3dd1ad'}, 'roles': ['851287572453130240', '1385697013932363875', '820795331637411880', '900024106324459561', '849848211152699402', '1399940256186372210', '798685878187982933', '1387541601269841942'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-25T21:20:57.519000+00:00', 'flags': 10, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '798914333802496002', 'guild_id': '716017804117016607'}}
[2026-09-09 14:07:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:07:12] [DEBUG   ] discord.client: Dispatching event typing
[2026-09-09 14:07:12] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-09-09 14:07:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-09-09T18:07:13.955000+00:00', 'pinned': False, 'nonce': '1547307410773770240', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['851287572453130240', '1385697013932363875', '820795331637411880', '900024106324459561', '849848211152699402', '1399940256186372210', '798685878187982933', '1387541601269841942'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-25T21:20:57.519000+00:00', 'flags': 10, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1547307409285058660', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!!positions', 'components': [], 'channel_type': 0, 'channel_id': '798914333802496002', 'author': {'vad_colors': None, 'username': 'downabyzmal', 'public_flags': 64, 'primary_guild': None, 'id': '525885316050190348', 'global_name': 'downer', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'eba802a39e58cc3856c8245b5b3dd1ad'}, 'attachments': [], 'guild_id': '716017804117016607'}}
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event message
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event command
[2026-09-09 14:07:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 30, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-09-09T18:07:14.161000+00:00', 'pinned': False, 'nonce': '12842104332132750567', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1399837262484734146'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-29T19:33:31.154000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1547307410149081172', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '📊 Open Positions', 'thumbnail': {'width': 267, 'url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'placeholder_version': 1, 'placeholder': 'iBgKFwIYZ3eHeHdwioh3eIh3iHEIKIcA', 'height': 267, 'flags': 32, 'content_type': 'image/gif'}, 'id': '1547307410149081169', 'footer': {'text': 'D.E.B.B.I.E | Page 1'}, 'fields': [{'value': 'Entry: $368.94 | Qty: 0.0542 | Invested: $20.00', 'name': 'TSLA', 'inline': False}, {'value': 'Entry: $312.86 | Qty: 0.0639 | Invested: $20.00', 'name': 'AAPL', 'inline': False}, {'value': 'Entry: $330.29 | Qty: 0.0606 | Invested: $20.00', 'name': 'GOOGL', 'inline': False}], 'description': '3 total position(s)', 'color': 3066993, 'author': {'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'name': 'D.E.B.B.I.E', 'icon_url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024'}}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 2, 'label': '⏮ First', 'id': 2, 'disabled': True, 'custom_id': 'first'}, {'type': 2, 'style': 2, 'label': '◀ Prev', 'id': 3, 'disabled': True, 'custom_id': 'prev'}, {'type': 2, 'style': 2, 'label': 'Next ▶', 'id': 4, 'disabled': True, 'custom_id': 'next'}, {'type': 2, 'style': 2, 'label': 'Last ⏭', 'id': 5, 'disabled': True, 'custom_id': 'last'}, {'type': 2, 'style': 4, 'label': '✖ Close', 'id': 6, 'custom_id': 'close'}]}], 'channel_type': 0, 'channel_id': '798914333802496002', 'author': {'vad_colors': None, 'username': 'D.E.B.B.I.E', 'public_flags': 0, 'primary_guild': None, 'id': '1387521864192102602', 'global_name': None, 'display_name_styles': None, 'discriminator': '7400', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229'}, 'attachments': [], 'guild_id': '716017804117016607'}}
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event message
[2026-09-09 14:07:14] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/798914333802496002/messages with {"embeds":[{"footer":{"text":"D.E.B.B.I.E | Page 1"},"thumbnail":{"url":"https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024"},"author":{"name":"D.E.B.B.I.E","icon_url":"https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024"},"fields":[{"inline":false,"name":"TSLA","value":"Entry: $368.94 | Qty: 0.0542 | Invested: $20.00"},{"inline":false,"name":"AAPL","value":"Entry: $312.86 | Qty: 0.0639 | Invested: $20.00"},{"inline":false,"name":"GOOGL","value":"Entry: $330.29 | Qty: 0.0606 | Invested: $20.00"}],"flags":0,"color":3066993,"type":"rich","description":"3 total position(s)","title":"\ud83d\udcca Open Positions"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":2,"disabled":true,"label":"\u23ee First","custom_id":"first"},{"type":2,"style":2,"disabled":true,"label":"\u25c0 Prev","custom_id":"prev"},{"type":2,"style":2,"disabled":true,"label":"Next \u25b6","custom_id":"next"},{"type":2,"style":2,"disabled":true,"label":"Last \u23ed","custom_id":"last"},{"type":2,"style":4,"disabled":false,"label":"\u2716 Close","custom_id":"close"}]}],"nonce":"12842104332132750567","enforce_nonce":true,"tts":false} has returned 200
[2026-09-09 14:07:14] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/798914333802496002/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '📊 Open Positions', 'description': '3 total position(s)', 'color': 3066993, 'fields': [{'name': 'TSLA', 'value': 'Entry: $368.94 | Qty: 0.0542 | Invested: $20.00', 'inline': False}, {'name': 'AAPL', 'value': 'Entry: $312.86 | Qty: 0.0639 | Invested: $20.00', 'inline': False}, {'name': 'GOOGL', 'value': 'Entry: $330.29 | Qty: 0.0606 | Invested: $20.00', 'inline': False}], 'author': {'name': 'D.E.B.B.I.E', 'icon_url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif'}, 'thumbnail': {'url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'width': 267, 'height': 267, 'content_type': 'image/gif', 'placeholder': 'iBgKFwIYZ3eHeHdwioh3eIh3iHEIKIcA', 'placeholder_version': 1, 'flags': 32}, 'footer': {'text': 'D.E.B.B.I.E | Page 1'}}], 'timestamp': '2026-09-09T18:07:14.161000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'first', 'style': 2, 'label': '⏮ First', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': 'prev', 'style': 2, 'label': '◀ Prev', 'disabled': True}, {'type': 2, 'id': 4, 'custom_id': 'next', 'style': 2, 'label': 'Next ▶', 'disabled': True}, {'type': 2, 'id': 5, 'custom_id': 'last', 'style': 2, 'label': 'Last ⏭', 'disabled': True}, {'type': 2, 'id': 6, 'custom_id': 'close', 'style': 4, 'label': '✖ Close'}]}], 'id': '1547307410149081172', 'channel_id': '798914333802496002', 'author': {'id': '1387521864192102602', 'username': 'D.E.B.B.I.E', 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229', 'discriminator': '7400', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'vad_colors': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12842104332132750567'}
[2026-09-09 14:07:14] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-09-09 14:07:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 30.
[2026-09-09 14:07:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:07:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-09-09T18:07:16.279000+00:00', 'pinned': False, 'nonce': '1547307420273868800', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['851287572453130240', '1385697013932363875', '820795331637411880', '900024106324459561', '849848211152699402', '1399940256186372210', '798685878187982933', '1387541601269841942'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-25T21:20:57.519000+00:00', 'flags': 10, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1547307419032485970', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!!pnl', 'components': [], 'channel_type': 0, 'channel_id': '798914333802496002', 'author': {'vad_colors': None, 'username': 'downabyzmal', 'public_flags': 64, 'primary_guild': None, 'id': '525885316050190348', 'global_name': 'downer', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'eba802a39e58cc3856c8245b5b3dd1ad'}, 'attachments': [], 'guild_id': '716017804117016607'}}
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event message
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event command
[2026-09-09 14:07:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-09-09T18:07:16.468000+00:00', 'pinned': False, 'nonce': '17210066859344021102', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1399837262484734146'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-29T19:33:31.154000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1547307419825340568', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '💠 No trades recorded yet.', 'components': [], 'channel_type': 0, 'channel_id': '798914333802496002', 'author': {'vad_colors': None, 'username': 'D.E.B.B.I.E', 'public_flags': 0, 'primary_guild': None, 'id': '1387521864192102602', 'global_name': None, 'display_name_styles': None, 'discriminator': '7400', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229'}, 'attachments': [], 'guild_id': '716017804117016607'}}
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event message
[2026-09-09 14:07:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/798914333802496002/messages with {"content":"\ud83d\udca0 No trades recorded yet.","components":[],"nonce":"17210066859344021102","enforce_nonce":true,"tts":false} has returned 200
[2026-09-09 14:07:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/798914333802496002/messages has received {'type': 0, 'content': '💠 No trades recorded yet.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-09-09T18:07:16.468000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1547307419825340568', 'channel_id': '798914333802496002', 'author': {'id': '1387521864192102602', 'username': 'D.E.B.B.I.E', 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229', 'discriminator': '7400', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'vad_colors': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17210066859344021102'}
[2026-09-09 14:07:16] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-09-09 14:07:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 32.
[2026-09-09 14:07:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:08:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 32.
[2026-09-09 14:08:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:09:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-09-09T18:07:14.161000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1399837262484734146'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-29T19:33:31.154000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1547307410149081172', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '📊 Open Positions', 'thumbnail': {'width': 267, 'url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'placeholder_version': 1, 'placeholder': 'iBgKFwIYZ3eHeHdwioh3eIh3iHEIKIcA', 'height': 267, 'flags': 32, 'content_type': 'image/gif'}, 'id': '1547307410149081169', 'footer': {'text': 'D.E.B.B.I.E | Page 1'}, 'fields': [{'value': 'Entry: $368.94 | Qty: 0.0542 | Invested: $20.00', 'name': 'TSLA', 'inline': False}, {'value': 'Entry: $312.86 | Qty: 0.0639 | Invested: $20.00', 'name': 'AAPL', 'inline': False}, {'value': 'Entry: $330.29 | Qty: 0.0606 | Invested: $20.00', 'name': 'GOOGL', 'inline': False}], 'description': '3 total position(s)', 'color': 3066993, 'author': {'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'name': 'D.E.B.B.I.E', 'icon_url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024'}}], 'edited_timestamp': '2026-09-09T18:09:14.527786+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 2, 'label': '⏮ First', 'id': 2, 'disabled': True, 'custom_id': 'first'}, {'type': 2, 'style': 2, 'label': '◀ Prev', 'id': 3, 'disabled': True, 'custom_id': 'prev'}, {'type': 2, 'style': 2, 'label': 'Next ▶', 'id': 4, 'disabled': True, 'custom_id': 'next'}, {'type': 2, 'style': 2, 'label': 'Last ⏭', 'id': 5, 'disabled': True, 'custom_id': 'last'}, {'type': 2, 'style': 4, 'label': '✖ Close', 'id': 6, 'disabled': True, 'custom_id': 'close'}]}], 'channel_type': 0, 'channel_id': '798914333802496002', 'author': {'vad_colors': None, 'username': 'D.E.B.B.I.E', 'public_flags': 0, 'primary_guild': None, 'id': '1387521864192102602', 'global_name': None, 'display_name_styles': None, 'discriminator': '7400', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229'}, 'attachments': [], 'guild_id': '716017804117016607'}}
[2026-09-09 14:09:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-09-09 14:09:15] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2026-09-09 14:09:15] [DEBUG   ] discord.client: Dispatching event message_edit
[2026-09-09 14:09:15] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/798914333802496002/messages/1547307410149081172 with {"components":[{"type":1,"components":[{"type":2,"style":2,"disabled":true,"label":"\u23ee First","custom_id":"first"},{"type":2,"style":2,"disabled":true,"label":"\u25c0 Prev","custom_id":"prev"},{"type":2,"style":2,"disabled":true,"label":"Next \u25b6","custom_id":"next"},{"type":2,"style":2,"disabled":true,"label":"Last \u23ed","custom_id":"last"},{"type":2,"style":4,"disabled":true,"label":"\u2716 Close","custom_id":"close"}]}],"tts":false,"flags":0} has returned 200
[2026-09-09 14:09:15] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/798914333802496002/messages/1547307410149081172 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '📊 Open Positions', 'description': '3 total position(s)', 'color': 3066993, 'fields': [{'name': 'TSLA', 'value': 'Entry: $368.94 | Qty: 0.0542 | Invested: $20.00', 'inline': False}, {'name': 'AAPL', 'value': 'Entry: $312.86 | Qty: 0.0639 | Invested: $20.00', 'inline': False}, {'name': 'GOOGL', 'value': 'Entry: $330.29 | Qty: 0.0606 | Invested: $20.00', 'inline': False}], 'author': {'name': 'D.E.B.B.I.E', 'icon_url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif'}, 'thumbnail': {'url': 'https://cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif?size=1024', 'proxy_url': 'https://images-ext-1.discordapp.net/external/j63BgHm5dIOLx6Ntvv7vBusJhVkceoUJGueqpEGmb-I/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1387521864192102602/a_6e662f1d3ed3c28dcb070edf6f8d5229.gif', 'width': 267, 'height': 267, 'content_type': 'image/gif', 'placeholder': 'iBgKFwIYZ3eHeHdwioh3eIh3iHEIKIcA', 'placeholder_version': 1, 'flags': 32}, 'footer': {'text': 'D.E.B.B.I.E | Page 1'}}], 'timestamp': '2026-09-09T18:07:14.161000+00:00', 'edited_timestamp': '2026-09-09T18:09:14.527786+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'first', 'style': 2, 'label': '⏮ First', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': 'prev', 'style': 2, 'label': '◀ Prev', 'disabled': True}, {'type': 2, 'id': 4, 'custom_id': 'next', 'style': 2, 'label': 'Next ▶', 'disabled': True}, {'type': 2, 'id': 5, 'custom_id': 'last', 'style': 2, 'label': 'Last ⏭', 'disabled': True}, {'type': 2, 'id': 6, 'custom_id': 'close', 'style': 4, 'label': '✖ Close', 'disabled': True}]}], 'id': '1547307410149081172', 'channel_id': '798914333802496002', 'author': {'id': '1387521864192102602', 'username': 'D.E.B.B.I.E', 'avatar': 'a_6e662f1d3ed3c28dcb070edf6f8d5229', 'discriminator': '7400', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'vad_colors': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2026-09-09 14:09:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 33.
[2026-09-09 14:09:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-09-09 14:10:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 33.
